sector,ticker,company,market_cap,exchange,industry,sic_description,sentiment_score,short_pct_float,from_52w_high_pct,from_52w_low_pct,price_vs_sma20_pct,price_vs_sma50_pct,price_vs_sma200_pct,volume_vs_20d,dollar_volume_20d_polygon,yf_forward_pe,yf_trailing_pe,yf_price_to_book,yf_peg_ratio,yf_dividend_yield,value_grade,growth_grade,momentum_grade,dolt_value_score,production_factor_score,production_factor_basket,production_theme,primary_keyword_factor,primary_keyword_factor_score,keyword_factor_baskets,quant_factor_score,ret_1w_pct,ret_1m_pct,ret_3m_pct,ret_6m_pct,ret_ytd_pct,ts0,four_h_timestamp,four_h_close,latest_daily_ts,latest_daily_timestamp,latest_daily_close,display_close,price_source,rsi0,rsi1,rsi2,rsi3,rsi4,rsi5,rsi_delta_1,prior_delta_3_avg,rsi_accel,inflection_flag,dolt_value_norm,grade_value_norm,warehouse_value_score,forward_pe_score,trailing_pe_score,pb_score,peg_score,composite_value_score,sector_ret_1m_median,sector_ret_3m_median,peer_lag_1m_pct,peer_lag_3m_pct,rsi_accel_pct,rsi_delta_pct,ret_1w_rank,ret_1m_rank,ret_3m_rank,ret_6m_rank,volume_rank,sector_strength_score,sector_strength_3m_score,peer_lag_score,peer_rally_laggard_flag,price_position_52w,accumulation_location_score,markup_location_score,breakout_location_score,distribution_risk_score,sma_proximity_score,trend_alignment_score,rsi_zone_inflection_score,grind_bonus,rsi_acceleration_score,rsi_value_score,short_score,near_low_score,oversold_not_broken_score,squeeze_laggard_score,value_laggard_score,rsi_leader_zone_score,momentum_leader_score,momentum_leader_eligible,pullback_depth,pullback_score,pullback_presence_score,rsi_cool_score,momentum_pullback_score,mom_pullback_eligible,rel_strength_core_score,rs_pullback_depth,rs_pullback_entry_score,rs_rsi_reset_score,rel_strength_pullback_score,rs_pullback_eligible,rsi_zone_score,st_mom_score,inflect_breakout_score,inflect_breakout_eligible,wave_accumulation_score,wave_pullback_score,wave_markup_score,wave_breakout_score,wave_stage_margin,wave_setup_score,wave_stage,opportunity_score,sleeve_rank_agreement,upside_potential,downside_risk,rr_ratio,rr_score,factor_align_score,ev_score,ev_master_eligible,primary_strategy,rank_in_sector,global_rank,is_top_inflection,diversified_top10,warehouse_display_close,latest_polygon_price,latest_polygon_price_source,latest_polygon_price_timestamp,latest_polygon_price_status
Health Care,PCVX,"Vaxcyte, Inc. Common Stock",7367169735.64,XNAS,Biotechnology,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)",0.8,10.023568799393885,-13.584615384615384,93.15680880330126,9.432927386671807,1.299766072194175,9.149612672863693,1.4348288374868017,,,,2.2316957,,,,,,,7.2270522034696025,Neutral / Transition,Healthcare / Biotech,Healthcare / Biotech,22.060861890857765,"Healthcare / Biotech, Energy Transition",7.1336144578313245,9.195178849144646,10.094080752646018,2.668616340705543,17.485881614724953,20.899698665518727,1782504000000,2026-06-26 16:00:00-04:00,56.17,1782432000000,2026-06-25 20:00:00-04:00,56.17,56.17,4h_close,72.02939415922826,64.39937556958841,71.83980186107316,63.41324055368763,65.33835559904486,71.41804907852543,7.630018589639846,-0.3129933431521484,7.943011932791994,1,,,50.0,50.0,50.0,50.29940119760479,50.0,50.044910179640716,11.233198428713665,15.210779430016174,1.139117676067647,12.54216308931063,85.38681948424069,80.51575931232092,93.98280802292264,82.8080229226361,41.666666666666664,70.11494252873563,88.25214899713467,95.55873925501433,95.55873925501433,65.39530020090243,0,87.27334257719863,0.0,49.45331484560273,79.598646330163,54.25846654378485,70.17191977077364,68.12320916905443,4.202999274546741,8.357584871899025,69.55538548630311,61.3609858575049,80.80229226361031,14.326647564469914,30.932393433775005,56.402841490727894,50.254989151662734,57.91181752231522,54.56928737936128,False,0.0,30.37249283667622,9.024105754276768,16.705938690469566,43.01332935082966,False,66.92003425221486,0.0,30.37249283667622,18.911817522315218,57.484133720653695,False,39.105938690469564,93.98280802292264,76.42661133605048,False,29.079390784183225,48.796813970727094,63.06279681573486,78.94590079148944,15.883103975754572,74.49863167827816,Wave 3-5 / breakout,76.42661133605048,65.0429799426934,13.584615384615384,93.15680880330126,0.14582525484851064,21.48997134670487,70.48710601719198,58.955617692546035,False,RSI breakout inflection,6,39,True,False,56.17,,,,
Energy,RRC,Range Resources Corp,9285872872.5,XNYS,Oil & Gas E&P,CRUDE PETROLEUM & NATURAL GAS,0.6000000000000001,8.09132881126464,-22.190022769612916,15.30674846625768,-5.2797663289389725,-10.27047325407885,-6.139199288808039,1.2176958578257344,,8.393893,10.346561,2.00215,1.19,1.02,,,,,3.915866840868448,Oversold / Mean-Reversion Watch,Oil & Gas,Macro Rates / Inflation,13.525304181891494,"Macro Rates / Inflation, Oil & Gas, Commodities / Materials",4.355682730923695,3.297609233305865,-4.131599081866866,-19.730941704035864,4.620094628444216,6.487252124645915,1782504000000,2026-06-26 16:00:00-04:00,37.59,1782432000000,2026-06-25 20:00:00-04:00,37.59,37.59,polygon.snapshot.min.c,57.40028865797105,47.26477754033972,36.230187491052,40.012744577221426,40.86651396118379,38.24698736023661,10.135511117631332,2.1327545263853103,8.00275659124602,0,,,50.0,84.71337579617834,87.83269961977186,54.790419161676645,64.96212121212122,65.81991782686792,-5.249211714312851,-14.288732081835532,-1.1176126324459856,5.442209622200332,85.67335243553009,87.96561604584527,61.31805157593123,36.10315186246418,10.919540229885058,48.275862068965516,75.93123209169055,27.936962750716333,3.2951289398280803,49.83619042914073,0,40.821510657468984,43.53546802759305,57.64302131493797,18.207323446431758,5.496015388843109,43.653295128939824,24.297994269340975,52.47904742869552,8.520661581899045,83.82186958658001,76.26104984750093,73.06590257879657,72.20630372492836,64.57933608666659,67.12103590422375,64.65425782832064,98.20086597391315,42.31207479363735,False,0.0,30.37249283667622,38.51195383347068,63.51907629449263,44.51503584160352,False,31.875453677172878,0.0,30.37249283667622,62.79913402608684,37.47279948953564,False,85.91907629449263,61.31805157593123,67.00082486337782,True,62.5808119632166,44.668581189091746,46.58391302126465,55.40331457104916,7.177497392167439,60.57111269340972,Wave 1 / accumulation,76.26104984750093,64.70869149952246,22.190022769612916,15.30674846625768,1.4496888623033677,71.34670487106017,23.49570200573066,64.22957184013057,True,RSI inflection + value,1,40,False,False,37.59,37.59,snapshot.min.c,1782517320000,OK
Real Estate,GLPI,"Gaming and Leisure Properties, Inc.",13526675126.16,XNAS,REIT - Specialty,REAL ESTATE INVESTMENT TRUSTS,0.8,5.174010573570136,-8.148148148148149,11.440369200874434,-2.500055873893503,-3.6076366377154057,-1.2255069137682262,1.2598475492126266,,13.990238,14.684542,2.8444853,,6.95,,,,,4.461398208087482,Neutral / Transition,Housing / Real Estate,Housing / Real Estate,21.244601722880297,Housing / Real Estate,4.652791164658634,2.893025342004929,-3.9363484087102107,2.1371326803205637,2.616864236188765,3.2868077442593346,1782504000000,2026-06-26 16:00:00-04:00,45.88,1782432000000,2026-06-25 20:00:00-04:00,45.88,45.88,polygon.snapshot.min.c,53.96697410266544,43.280130500413094,46.32305955396427,37.12498075322238,31.538544532665284,33.78841331971459,10.686843602252345,3.91386198924927,6.7729816130030756,0,,,50.0,47.77070063694268,72.24334600760456,41.01796407185629,50.0,51.431871671154795,2.068686341081216,9.551918433056073,6.005034749791427,7.41478575273551,79.94269340974212,89.39828080229226,58.739255014326645,36.96275071633238,40.229885057471265,45.40229885057471,78.51002865329512,57.87965616045845,44.98567335243553,70.28608009748707,0,58.40344624880596,0.0,92.80689249761193,56.88758174737312,4.821708903341548,77.1919770773639,37.07736389684814,63.80898546120405,8.225515587120737,79.61371176669908,67.77733892657048,51.862464183381086,79.08309455587393,72.4759595638695,66.91397197324957,65.0700909612426,87.90092230799632,54.95708621113873,False,0.0,30.37249283667622,40.53487328997535,74.5056828714706,55.1805549062535,False,48.69703915950334,0.0,30.37249283667622,73.09907769200368,54.86307049483658,False,96.90568287147059,58.739255014326645,76.22728399118185,True,43.57104971817907,61.37273061768268,65.32072720504698,68.26266806052567,2.941940855478691,63.43892462099163,Mixed / transition,76.22728399118185,81.9484240687679,8.148148148148149,11.440369200874434,0.7122277266650934,58.45272206303725,31.51862464183381,66.50762962614,True,RSI breakout inflection,1,41,False,False,45.88,45.88,snapshot.min.c,1782504000000,OK
Real Estate,HST,"Host Hotels & Resorts, Inc.",16080965517.880001,XNAS,REIT - Hotel & Motel,REAL ESTATE INVESTMENT TRUSTS,0.4,5.362354070103633,-1.377410468319562,65.79556731723453,1.3232202481553434,8.904661899318555,27.67040467051376,1.3042309911738674,,24.44,16.62585,2.451846,2.34,3.25,,,,,8.385955485812625,Thematic Momentum Leadership,Energy Transition,Housing / Real Estate,17.077249722235067,"Housing / Real Estate, Consumer / Retail, Energy Transition",8.11570281124498,0.19992003198718855,6.729131175468472,29.042224510813575,36.49237472766884,37.99559471365639,1782504000000,2026-06-26 16:00:00-04:00,25.06,1782432000000,2026-06-25 20:00:00-04:00,25.06,25.06,polygon.snapshot.min.c,55.43596966253833,47.72862329407764,47.05443480295691,50.74445230816648,56.37388213952331,50.555841431937814,7.7073463684606835,-2.881752948481889,10.589099316942573,1,,,50.0,19.426751592356688,64.63878326996198,45.808383233532936,33.71212121212121,43.109368934219475,2.068686341081216,9.551918433056073,-4.660444834387256,-19.490306077757502,91.69054441260745,80.80229226361031,40.97421203438395,74.49856733524355,85.05747126436782,86.49425287356321,82.52148997134671,57.87965616045845,44.98567335243553,21.39236076804005,0,97.94945748464974,0.0,28.101085030700517,56.11119353377057,41.64222352568152,37.550143266475644,79.65616045845273,58.96130011362352,10.199437228221008,83.2651933117105,66.39974707316426,53.29512893982808,23.49570200573066,69.09726977616185,42.74498617466523,38.316845525860174,92.30790898761498,72.398206208885,True,0.0,30.37249283667622,54.000399840064055,69.80489707987735,55.81434507776429,False,79.42105523169647,0.0,30.37249283667622,68.69209101238502,57.556727738275754,False,92.20489707987736,40.97421203438395,76.16476158648187,True,33.76758772620843,54.69352213692911,62.373327842230296,72.99084886533171,10.617521023101418,70.01794297886332,Wave 3-5 / breakout,76.16476158648187,63.323782234957015,5.0,65.79556731723453,0.07599296128707894,8.882521489971346,91.11747851002865,58.37686426300504,False,RSI breakout inflection,2,42,True,False,25.06,25.06,snapshot.min.c,1782504300000,OK
Information Technology,BSY,"Bentley Systems, Incorporated Class B Common Stock",9782252902.800001,XNAS,Software - Application,SERVICES-PREPACKAGED SOFTWARE,0.6000000000000001,7.466701561057906,-49.789029535864984,5.959368589013003,-9.017317185441499,-11.933529173170754,-27.920496257071836,1.394937274852649,,20.887497,37.95402,8.42777,1.46,0.85,,,,,3.2831814610141175,Oversold / Mean-Reversion Watch,AI Infrastructure,AI Infrastructure,13.626636940572192,"AI Infrastructure, Cloud Software, Housing / Real Estate, Financials / Credit, Energy Transition",3.6616265060240965,1.2593601089176287,-7.2052401746725,-17.817679558011058,-24.029622063329924,-22.018348623853214,1782504000000,2026-06-26 16:00:00-04:00,29.75,1782432000000,2026-06-25 20:00:00-04:00,29.75,29.75,4h_close,53.79255088313811,40.42561144615428,35.70282817489887,35.95612732802792,35.13318231021921,35.291840051201405,13.366939436983834,1.7641430453116886,11.602796391672145,0,,,50.0,27.70700636942675,24.334600760456272,10.778443113772456,56.43939393939394,35.01567787046069,-6.9961489088575135,12.615336747499228,0.20909126581498683,30.433016305510286,93.12320916905445,93.98280802292264,46.70487106017192,26.93409742120344,12.931034482758621,16.95402298850575,85.67335243553009,17.478510028653297,67.3352435530086,67.74581727760761,0,10.689757534671847,66.06927260401554,0.0,0.0,2.0989335148627144,23.037249283667624,11.719197707736388,64.38458208564424,9.0,93.87236980086048,69.15255919009256,71.06017191977077,88.25214899713467,72.87713296878235,75.97975871399775,60.825484738911115,87.37765264941433,25.0961655038738,False,0.0,30.37249283667622,48.703199455411855,75.06383717395804,40.17781898520453,False,23.194058558113497,0.0,30.37249283667622,73.62234735058567,30.861303381247463,False,97.46383717395804,46.70487106017192,68.50062978059553,True,79.41703016500205,38.67021425247033,24.992002774981593,52.899804802454746,26.5172253625473,71.99220706348879,Wave 1 / accumulation,75.97975871399775,61.5090735434575,49.789029535864984,5.959368589013003,8.354749130244869,94.26934097421203,12.034383954154729,67.3426767724398,True,shorted near lows / peer lag,7,43,False,False,29.75,,,,
Financials,CG,The Carlyle Group Inc. Common Stock,16231246913.43,XNAS,Asset Management,INVESTMENT ADVICE,1.0,4.362117090056511,-39.86943076394457,3.7934017051773017,-7.752103436267843,-13.211471473502655,-24.42919285923969,2.6485547924565336,,8.340464,29.842464,2.9015718,1.56,3.22,,,,,3.380960155307166,Oversold / Mean-Reversion Watch,AI Infrastructure,Financials / Credit,12.727928481280394,"Financials / Credit, Energy Transition, Oil & Gas, AI Infrastructure",3.658253012048193,-6.249999999999989,-8.015768725361362,-10.198845413726755,-31.057124097176626,-30.9891554387118,1782504000000,2026-06-26 16:00:00-04:00,42.0,1782432000000,2026-06-25 20:00:00-04:00,42.0,42.0,polygon.snapshot.min.c,38.86449973823958,32.9164155064466,22.72536367429116,32.37737553353527,43.15391504977761,40.542978083575086,5.948084231792983,-3.412499847777004,9.360584079569987,1,,,50.0,85.6687898089172,32.69961977186312,40.119760479041915,52.27272727272727,54.95374085350142,6.456307556617258,14.183958770419547,14.47207628197862,24.382804184146302,88.53868194842407,73.35243553008596,16.6189111747851,25.787965616045845,19.82758620689655,9.770114942528735,99.42693409742121,82.6647564469914,82.6647564469914,89.36155847577643,1,8.687942331409616,60.06382699422885,0.0,0.0,0.0,22.936962750716333,12.936962750716333,86.35284913619061,8.85995959421451,91.0803422441689,75.90716966008856,38.108882521489974,91.97707736389685,92.78834939795104,73.22491075575532,75.58732252648971,42.59349921471874,23.07537836618649,False,6.249999999999989,83.3810888252149,86.24999999999994,77.16639916236666,57.91219638334383,False,37.51286763495043,6.249999999999989,83.3810888252149,81.59349921471875,56.55540184869449,False,54.76639916236665,16.6189111747851,65.4609407648037,True,78.1369165909667,53.547256193251805,35.0338649781934,52.31381374254983,24.5896603977149,71.25181167960653,Wave 1 / accumulation,75.90716966008856,86.67621776504298,39.86943076394457,5.0,7.973886152788914,93.69627507163324,13.46704871060172,73.68068989679031,True,RSI inflection + value,7,44,True,False,42.0,42.0,snapshot.min.c,1782517740000,OK
Consumer Discretionary,ALH,Alliance Laundry Holdings Inc.,5072464972.08,XNYS,"Furnishings, Fixtures & Appliances",REFRIGERATION & SERVICE INDUSTRY MACHINERY,0.0,1.394315893146488,-4.039301310043664,41.46995708154506,1.7213178596463763,3.525084619470009,11.009090603495064,1.3235588155744404,,17.594048,36.295776,11.875576,,,,,,,7.689571264596865,Quality / Low-Vol Uptrend,,,,,7.754859437751003,1.501154734411081,5.564451561249006,31.063618290258454,22.026839426191593,23.281907433380077,1782460800000,2026-06-26 04:00:00-04:00,26.37,1782417600000,2026-06-25 16:00:00-04:00,26.37,25.97,polygon.snapshot.min.c,51.95739265117294,49.374816767939016,52.27774795448855,51.29922403057984,62.592199772657,53.14454397027461,2.582575883233922,-4.405794334905994,6.988370218139916,1,,,50.0,35.35031847133758,25.475285171102662,7.7844311377245505,50.0,36.32653706415847,1.496110113704363,10.517339397384863,-4.068341447544643,-20.54627889287359,81.37535816618912,56.73352435530086,49.2836676217765,69.62750716332378,85.91954022988506,75.57471264367815,83.0945558739255,47.277936962750715,55.587392550143264,24.27172874880611,0,91.12422075682467,0.0,41.75155848635066,71.12671433498572,31.52552191963621,66.99140401146133,65.53008595988538,70.4406042511293,6.010731123474562,71.01095679412195,56.443500507537294,1.146131805157593,35.24355300859599,77.09799690230224,28.909178868835763,36.91838397345418,81.87217795351881,69.32514733828819,True,0.0,30.37249283667622,47.494226327944595,80.9363435162466,59.828745196341494,False,73.49466785232026,0.0,30.37249283667622,79.12782204648119,60.817944620479636,False,96.6636564837534,49.2836676217765,75.7213807806312,True,33.110905387642234,63.92791142021036,61.8802888651338,74.90039349566754,10.972482075457187,71.82809851453953,Wave 3-5 / breakout,75.7213807806312,58.50047755491881,5.0,41.46995708154506,0.12056921086675292,16.045845272206304,79.08309455587393,57.001528163383284,False,RSI breakout inflection,5,45,True,False,26.37,25.97,snapshot.min.c,1782506640000,OK
Consumer Discretionary,QS,QuantumScape Corporation Class A Common Stock,5616274543.88,XNAS,Auto Parts,"MISCELLANEOUS ELECTRICAL MACHINERY, EQUIPMENT & SUPPLIES",0.8,14.437303567069437,-63.45025406530711,24.464285714285715,-8.364611875934058,-6.870524853809512,-28.66642041359786,0.008100560636668482,,,,4.2461195,,,,,,,3.651907438779074,Neutral / Transition,AI Infrastructure,Energy Transition,40.48339335223801,"Energy Transition, AI Infrastructure, Commodities / Materials, Financials / Credit, Defense / Aerospace",3.956566265060241,-13.308457711442777,-23.490669593852907,7.230769230769218,-39.02012248468941,-36.98010849909584,1782475200000,2026-06-26 08:00:00-04:00,6.97,1782432000000,2026-06-25 20:00:00-04:00,6.97,6.97,4h_close,39.36849869565724,43.410648604091406,49.37133144423768,45.31798423903931,60.51611844075697,42.21452470729343,-4.042149908434169,-5.701823278888521,1.6596733704543523,0,,,50.0,50.0,50.0,27.24550898203593,50.0,46.58682634730539,1.496110113704363,10.517339397384863,24.986779707557268,3.286570166615644,63.61031518624642,24.92836676217765,6.876790830945558,7.4498567335243555,50.57471264367816,6.609195402298851,13.180515759312321,47.277936962750715,55.587392550143264,83.05507525606825,0,27.827348895437765,82.5179533136867,31.65469779087553,0.0,0.0,34.355300859598856,17.206303724928368,88.01604569566888,3.2492332483533053,59.051653194627185,53.81642591875203,91.40401146131805,59.88538681948424,93.94754700001165,75.68406323341354,60.687456148429796,44.10549608697171,25.98115043929334,False,13.308457711442777,93.12320916905445,100.0,78.77919582610316,58.11636489596518,False,31.1499983532589,13.308457711442777,93.12320916905445,83.10549608697171,53.65327605560785,False,56.37919582610316,6.876790830945558,38.37846657830229,False,65.1911212296439,55.06924820573575,29.030314420130285,25.239114330935525,10.121873023908151,62.356996782949615,Wave 1 / accumulation,75.68406323341354,64.13562559694365,63.45025406530711,24.464285714285715,2.593587027487006,77.36389684813754,18.624641833810887,64.65799901803668,True,shorted near lows / peer lag,6,46,False,False,6.97,,,,
Communication Services,VZ,Verizon Communications,189445107746.69998,XNYS,Telecom Services,TELEPHONE COMMUNICATIONS (NO RADIOTELEPHONE),-0.2,2.074349706636039,-10.332817337461297,337.1739356031661,-2.238943294392748,-3.1201121751864513,2.1803177753925596,0.0019325799488661374,,8.618776,11.082927,1.8344771,0.85,6.24,,,,,4.698528946924942,Neutral / Transition,Semiconductors,Macro Rates / Inflation,22.73042014402123,"Macro Rates / Inflation, Defense / Aerospace, Cloud Software, Semiconductors",5.063614457831325,2.137976636543981,-3.9386401326699794,-8.671659440283797,16.08216432865732,14.36327739387957,1782475200000,2026-06-26 08:00:00-04:00,46.34,1782432000000,2026-06-25 20:00:00-04:00,46.34,46.34,4h_close,54.38900732831812,39.82469895275615,52.028280706783136,43.232441321373386,36.31205378105444,37.81049440723098,14.564308375561971,1.170881723900571,13.3934266516614,0,,,50.0,83.43949044585987,86.31178707224335,61.97604790419162,78.4090909090909,67.02350240338475,-9.397303727200622,-3.067321736821138,-5.458663594530643,5.604337703462659,94.84240687679083,95.98853868194843,55.01432664756447,36.67621776504298,22.701149425287355,68.10344827586206,2.292263610315186,7.163323782234957,10.02865329512894,36.54192602838982,0,97.02658516704373,0.0,29.94682966591253,58.14151263250378,43.211147694918694,78.22349570200574,40.04297994269341,62.4162758165502,9.0,81.41544540629135,75.37082934507058,6.303724928366762,2.865329512893983,71.50528314486832,18.295769232709667,48.66722305844662,89.16702198495437,37.11428153924279,False,0.0,30.37249283667622,44.31011681728009,73.155176549382,44.745427078839,False,29.871636531304546,0.0,30.37249283667622,71.83297801504563,41.3705664659591,False,95.55517654938201,55.01432664756447,57.494269875739505,False,21.156153615183154,53.235688395867804,27.705945708132802,49.59240669213106,3.643281703736747,48.21556951882152,Wave 2-4 / pullback,75.37082934507058,40.30563514804202,10.332817337461297,200.0,0.05166408668730648,4.011461318051576,35.816618911174785,42.831557223974315,False,RSI inflection + value,6,47,False,False,46.34,,,,
Information Technology,PEGA,Pegasystems Inc,5640166721.25,XNAS,Software - Application,SERVICES-COMPUTER PROCESSING & DATA PREPARATION,1.0,7.52684611964652,-54.72834067547724,7.571528262386584,-9.9989862853736,-15.284298193834056,-38.14872902976793,1.1383154501187274,,11.543495,18.978378,8.393497,3.99,0.35,,,,,3.070643120908059,Oversold / Mean-Reversion Watch,Semiconductors,AI Infrastructure,18.06352858001436,"AI Infrastructure, Cloud Software, Financials / Credit, Semiconductors, Oil & Gas",3.4904216867469877,2.4592888002658686,-8.651851851851855,-26.873814041745725,-50.77438927031774,-45.00535140920443,1782504000000,2026-06-26 16:00:00-04:00,30.83,1782432000000,2026-06-25 20:00:00-04:00,30.83,30.83,polygon.snapshot.min.c,54.23771572522869,38.130841129869594,41.250117312087646,37.86782393852163,38.2671934919067,32.2834469644537,16.106874595359095,-0.04545078734570277,16.1523253827048,1,,,50.0,61.146496815286625,58.555133079847906,11.077844311377245,18.181818181818183,46.64066172159634,-6.9961489088575135,12.615336747499228,1.655702942994342,39.48915078924495,96.27507163323783,97.42120343839541,56.44699140401146,25.501432664756447,4.022988505747127,2.0114942528735633,69.62750716332378,17.478510028653297,67.3352435530086,72.83408260053355,0,12.153361462025254,70.46008438607576,0.3067229240505043,0.0,4.098814667109781,15.673352435530084,8.0945558739255,62.91553810674533,9.02272539367285,94.87777137917368,74.6181853229912,71.34670487106017,86.24641833810888,71.85325383197402,75.31197541777897,66.8923089175803,88.71314717568606,16.57345945742242,False,0.0,30.37249283667622,42.70355599867066,73.6393096792682,34.152932762657755,False,14.445015314692224,0.0,30.37249283667622,72.28685282431394,26.37415801214143,False,96.0393096792682,56.44699140401146,67.11870994130703,True,79.63851520248167,33.386916603623455,18.761274507022804,50.29414860088737,29.344366601594302,71.42209255403526,Wave 1 / accumulation,75.31197541777897,61.17478510028653,54.72834067547724,7.571528262386584,7.228176238521573,92.26361031518624,6.590257879656161,65.70732893203925,True,shorted near lows / peer lag,8,48,True,False,30.83,30.83,snapshot.min.c,1782506520000,OK
